ville1,ville2,distance,id_liaison
1,3,13.022155779628322,1
1,5,2.5334502283858136,2
1,11,13.771061885060256,3
1,13,8.140767703659833,4
1,14,11.377208595842319,5
1,16,12.514204426053169,6
1,17,10.51879701764469,7
1,18,2.50308922411667,8
1,19,5.298145618440767,9
1,21,13.809010280310368,10
1,22,2.7549305577770045,11
1,25,2.0408606608606523,12
1,33,9.872166054101747,13
1,36,11.407758179240455,14
1,37,4.147588605389239,15
1,41,11.704550617335208,16
1,45,12.609956967054739,17
1,46,11.578344015292988,18
1,47,4.864835311951399,19
1,50,9.275285248737463,20
1,52,4.4791055584108515,21
1,53,6.096156361619422,22
1,55,9.819018152787267,23
1,62,10.479413543647137,24
1,64,3.9417848510622924,25
1,68,8.22761568191996,26
1,69,10.478225774821142,27
2,10,5.866851894839441,28
2,14,14.539038351304349,29
2,15,9.815353220722981,30
2,20,10.0527020064941,31
2,23,8.789408208692723,32
2,30,13.549514862237759,33
2,31,8.48681037014709,34
2,32,3.164467339169704,35
2,33,14.574135096120166,36
2,34,11.247785469274323,37
2,41,12.761054260857206,38
2,42,6.781953611836863,39
2,45,11.891807390902278,40
2,51,7.258756822668813,41
2,54,11.025502688718994,42
2,56,10.252298309315604,43
2,58,7.390566822474278,44
2,62,14.059790011383074,45
2,65,4.83059215564818,46
2,66,5.26115960361159,47
3,5,11.971082179504158,48
3,8,6.963511688532944,49
3,11,3.8511745707355836,50
3,13,14.291429240675875,51
3,14,6.226582481717693,52
3,15,14.437753730308888,53
3,17,3.1540471700282886,54
3,18,14.471877235953842,55
3,19,11.906131487602801,56
3,22,12.8922642708784,57
3,23,11.65454173900677,58
3,25,14.891671839294066,59
3,30,11.914635784486968,60
3,31,14.622029107651597,61
3,33,11.630603918424177,62
3,37,14.716960845611707,63
3,39,11.418723758834574,64
3,41,9.49419940147256,65
3,45,12.573003292064145,66
3,50,6.535258134628577,67
3,51,12.472717384971585,68
3,52,8.652547296739275,69
3,53,8.139584620752244,70
3,55,7.362742736052453,71
3,62,8.830957624281432,72
3,64,14.096276824160082,73
3,66,14.891265797225307,74
3,68,4.828277508828434,75
5,11,13.408783173569617,76
5,13,10.250611684600745,77
5,14,11.6068518488433,78
5,16,14.810999444238648,79
5,17,9.928660844621891,80
5,18,5.036204833738808,81
5,19,7.10088966952733,82
5,22,4.993543981384469,83
5,25,4.366096180840548,84
5,33,11.335346811761461,85
5,36,13.665047647580321,86
5,37,2.9912591823807535,87
5,41,12.602893947042578,88
5,45,14.015385200824554,89
5,46,13.70365887812711,90
5,47,7.37499866090057,91
5,50,9.550946049222988,92
5,52,3.4483444795175835,93
5,53,6.522401102598222,94
5,55,7.628592664081568,95
5,62,11.311561472622047,96
5,64,6.361026309414803,97
5,68,7.448696386695516,98
5,69,12.923996019582038,99
6,10,14.531971030309323,100
